recording,species,start_time,end_time
246289,SWTH,9.6,11.09
246289,SWTH,17.75,19.34
246293,SWTH,2.61,3.94
246293,SWTH,9.69,11.48
246293,SWTH,25,26.5
246293,SWTH,40.99,42.42
246293,SWTH,47.46,48.95
246293,SWTH,53.54,55.07
246295,SWTH,2.65,4.16
246295,SWTH,4.64,6.22
246295,SWTH,12.95,14.28
246295,SWTH,17.88,19.37
246295,SWTH,32.09,33.58
246295,SWTH,35.38,36.71
246295,SWTH,37.66,39.4
246295,SWTH,45.91,47.7
246299,SWTH,16.88,18.58
246299,SWTH,26.35,27.68
246299,SWTH,35.13,36.23
246299,SWTH,46.06,47.64
246306,SWTH,0.39,1.73
246306,SWTH,12.3,13.41
246306,SWTH,25.38,26.28
246306,SWTH,27.18,28.19
246306,SWTH,32.54,33.62
246306,SWTH,54.98,56.04
246314,SWTH,1.7,2.89
246314,SWTH,3.73,4.59
246314,SWTH,6.65,7.85
246314,SWTH,10.65,11.88
246314,SWTH,19.04,19.95
246314,SWTH,36.3,37.55
246314,SWTH,46.43,47.61
246314,SWTH,54.95,55.91
246322,SWTH,0.58,1.41
246322,SWTH,4.74,5.85
246322,SWTH,10.55,11.53
246322,SWTH,17.56,18.72
246322,SWTH,21.51,22.72
246322,SWTH,30.78,31.92
246322,SWTH,40.36,41.22
246322,SWTH,46.93,48.23
246322,SWTH,49.95,51.11
246322,SWTH,55.05,56.3
246323,SWTH,7,8.8
246323,SWTH,12.31,13.67
246323,SWTH,22.33,23.97
246323,SWTH,31.58,33.31
246323,SWTH,38.63,40.33
246324,SWTH,17.45,18.49
246324,SWTH,24.59,25.67
246326,SWTH,4.58,5.78
246326,SWTH,9.59,10.7
246326,SWTH,30.7,31.66
246326,SWTH,36.54,37.63
246326,SWTH,40.43,41.63
246326,SWTH,45.68,46.69
246326,SWTH,56.83,57.66
246327,SWTH,6.53,8.06
246329,SWTH,7.3,8.79
246329,SWTH,16.93,19.01
246329,SWTH,27.98,29.37
246329,SWTH,31.14,32.98
246329,SWTH,36.46,38.19
246329,SWTH,41.26,42.94
246329,SWTH,47.35,48.81
246334,SWTH,0.89,1.77
246334,SWTH,6.06,7.25
246334,SWTH,12.03,13.27
246334,SWTH,18.16,19.2
246334,SWTH,33.76,34.94
246345,SWTH,8.33,9.67
417582,SWTH,0.06,1.35
417582,SWTH,5.81,7.62
417582,SWTH,11.54,12.6
417582,SWTH,12.68,14.47
417582,SWTH,18.9,20.14
417582,SWTH,20.81,22.59
417582,SWTH,27.8,29.71
417582,SWTH,35.66,37.11
417582,SWTH,42.82,44.45
417582,SWTH,49.7,51.25
417582,SWTH,56.72,58.65
417584,SWTH,0.06,1.8
417584,SWTH,2.38,3.98
417584,SWTH,7.5,9.65
417584,SWTH,14.88,16.53
417584,SWTH,16.72,18.13
417584,SWTH,20.41,21.91
417584,SWTH,23.97,25.77
417584,SWTH,26.24,27.83
417584,SWTH,32,34.14
417584,SWTH,37.82,39.43
417584,SWTH,41.44,43.13
417584,SWTH,48.52,50.03
417584,SWTH,54.14,55.67
417601,SWTH,1.5,2.79
417601,SWTH,3.53,4.66
417601,SWTH,5.04,5.2
417601,SWTH,7.04,7.22
417601,SWTH,7.58,8.64
417601,SWTH,10.45,10.6
417601,SWTH,12.16,13.57
417601,SWTH,16.06,16.26
417601,SWTH,18.15,19.36
417601,SWTH,21.11,22.45
417601,SWTH,24.3,25.75
417601,SWTH,33.5,34.65
417601,SWTH,40.82,41.76
417601,SWTH,47.88,48.78
417601,SWTH,56.69,57.65
417606,SWTH,1.33,2.83
417606,SWTH,3.66,5.71
417606,SWTH,6.12,7.7
417606,SWTH,10.29,12.37
417606,SWTH,13.17,14.4
417606,SWTH,14.63,15.83
417606,SWTH,16.61,18.65
417606,SWTH,19.03,20.49
417606,SWTH,22.36,24.66
417606,SWTH,27.59,29.03
417606,SWTH,29.04,30.77
417606,SWTH,32.03,33.72
417606,SWTH,35.26,37.01
417606,SWTH,37.83,39.48
417606,SWTH,41.14,43.25
417606,SWTH,46.37,47.62
417606,SWTH,48.5,50.53
417606,SWTH,50.55,51.78
417606,SWTH,54.3,56.45
417607,SWTH,3.64,5.29
417607,SWTH,11.39,13.35
417607,SWTH,16.63,18.13
417607,SWTH,23.62,25.27
417607,SWTH,30.21,32.01
417607,SWTH,36.75,38.61
417607,SWTH,43.79,45.62
417607,SWTH,50.2,51.84
417607,SWTH,56,57.9
417610,SWTH,1.96,3.29
417610,SWTH,4.61,5.49
417610,SWTH,5.98,7.12
417610,SWTH,7.83,8.63
417610,SWTH,9.92,10.06
417610,SWTH,11.95,13.09
417610,SWTH,13.21,14.34
417610,SWTH,14.78,14.89
417610,SWTH,15.77,15.9
417610,SWTH,16.39,16.5
417610,SWTH,17.89,18
417610,SWTH,18.51,19.65
417610,SWTH,20.18,21.47
417610,SWTH,23.5,24.68
417610,SWTH,26.74,27.83
417610,SWTH,28.22,29.25
417610,SWTH,29.5,30.63
417610,SWTH,30.96,31.12
417610,SWTH,35.19,36.62
417610,SWTH,36.75,37.76
417610,SWTH,38.64,38.77
417610,SWTH,41.02,42.03
417610,SWTH,42.41,43.47
417610,SWTH,44.37,44.51
417610,SWTH,45.46,46.65
417610,SWTH,46.88,48.12
417610,SWTH,48.37,48.51
417610,SWTH,49.45,50.5
417610,SWTH,50.73,50.89
417610,SWTH,52.37,52.51
417610,SWTH,53.22,54.21
417610,SWTH,54.64,54.78
417610,SWTH,55.16,56.14
417610,SWTH,56.19,57.1
417610,SWTH,57.36,57.5
417610,SWTH,58.67,59.87
417612,SWTH,2.35,3.29
417612,SWTH,8.38,9.44
417612,SWTH,14.32,15.35
417612,SWTH,18.66,19.76
417612,SWTH,24.6,25.49
417612,SWTH,31.76,32.75
417612,SWTH,43.66,44.52
417612,SWTH,48.18,49.19
417612,SWTH,54.26,55.11
417616,SWTH,4.81,5.75
417620,SWTH,14.28,15.46
417620,SWTH,32.24,33.47
417620,SWTH,38.89,40.19
417620,SWTH,46.73,48.21
417620,SWTH,55.91,57.46
417623,SWTH,0.11,1.06
417623,SWTH,1.6,2.53
417623,SWTH,4.24,5.48
417623,SWTH,8.58,9.59
417623,SWTH,13.34,14.5
417623,SWTH,16.09,16.27
417623,SWTH,17.64,17.73
417623,SWTH,19,19.11
417623,SWTH,20.01,21.11
417623,SWTH,25.32,26.32
417623,SWTH,29.14,30.37
417623,SWTH,33.13,34.29
417623,SWTH,37.44,38.59
417623,SWTH,40.88,41.93
417623,SWTH,43.36,44.6
417623,SWTH,48.38,49.73
417623,SWTH,53.1,54.34
417631,SWTH,2.31,3.57
417631,SWTH,3.85,4.84
417631,SWTH,8.95,10.36
417631,SWTH,11.34,12.52
417631,SWTH,16.97,18.16
417631,SWTH,19.35,20.5
417631,SWTH,54.4,55.78
417631,SWTH,55.52,56.73
417633,SWTH,1.44,2.69
417633,SWTH,3.88,5.34
417633,SWTH,5.85,6.98
417633,SWTH,8.85,10.03
417633,SWTH,10.88,12.03
417633,SWTH,20,21.26
417633,SWTH,26.17,27.33
417633,SWTH,33.04,34.13
417633,SWTH,54.62,55.88
417633,SWTH,56.64,57.69
417635,SWTH,31,32.16
417640,SWTH,1.38,3.14
417640,SWTH,11.39,12.59
417640,SWTH,19.66,21.02
417640,SWTH,25.34,26.7
417640,SWTH,30.85,32.13
417640,SWTH,35,36.15
417640,SWTH,37.14,38.3
417640,SWTH,42.66,43.81
417640,SWTH,43.71,45.11
417640,SWTH,54.2,55.65
417642,SWTH,1.68,3.63
417642,SWTH,3.78,5.48
417642,SWTH,5.99,7.33
417642,SWTH,8.6,9.88
417642,SWTH,12.07,13.57
417642,SWTH,14.02,15.62
417642,SWTH,17.46,17.59
417642,SWTH,18.96,19.1
417642,SWTH,19.1,19.21
417642,SWTH,19.95,21.31
417642,SWTH,21.48,22.66
417642,SWTH,23.9,24.03
417642,SWTH,24.77,27.06
417642,SWTH,27.25,28.85
417642,SWTH,29.51,30.59
417642,SWTH,30.75,30.84
417642,SWTH,30.98,31.06
417642,SWTH,31.85,33.48
417642,SWTH,35.29,36.88
417642,SWTH,38.23,39.92
417642,SWTH,40.87,42.02
417642,SWTH,42.26,43.37
417642,SWTH,44.14,45.79
417642,SWTH,45.38,45.46
417642,SWTH,46.83,48.73
417642,SWTH,49.78,51.17
417642,SWTH,52.47,52.56
417642,SWTH,53.08,54.62
417642,SWTH,56.11,57.69
417642,SWTH,57.85,59.99
417643,SWTH,1.7,2.86
417643,SWTH,5.11,7.05
417643,SWTH,7.13,8.32
417643,SWTH,10.5,11
417643,SWTH,12.65,14.55
417643,SWTH,17.09,18.62
417643,SWTH,20.78,22.64
417643,SWTH,23.74,25.27
417643,SWTH,25.98,26.91
417643,SWTH,28.34,30.62
417643,SWTH,31.09,32.55
417643,SWTH,33.5,34.9
417643,SWTH,35.44,36.68
417643,SWTH,38.3,40
417643,SWTH,40.19,41.64
417643,SWTH,41.73,42.86
417643,SWTH,46.63,48.23
417643,SWTH,48.28,49.93
417643,SWTH,53.88,55.57
417644,SWTH,1.28,3.11
417644,SWTH,7.06,8.62
417644,SWTH,8.94,10.44
417644,SWTH,15.35,17.39
417644,SWTH,21.94,23.57
417644,SWTH,25.85,27.1
417644,SWTH,27.86,29.47
417644,SWTH,35.99,37.2
417644,SWTH,50.41,51.45
417644,SWTH,56.54,57.5
417644,SWTH,57.53,59.19
417645,SWTH,0.33,3.01
417645,SWTH,3.66,5.25
417645,SWTH,5.18,6.97
417645,SWTH,7.22,9.05
417645,SWTH,9.14,10.05
417645,SWTH,10.15,11.96
417645,SWTH,12.51,14.16
417645,SWTH,14.96,16.37
417645,SWTH,16.44,17.83
417645,SWTH,18.06,19.84
417645,SWTH,20.16,21.6
417645,SWTH,23.72,25.55
417645,SWTH,26,27.76
417645,SWTH,28.69,30.47
417645,SWTH,31.28,33.07
417645,SWTH,33.91,35.35
417645,SWTH,38.14,40.62
417645,SWTH,41.82,43.42
417645,SWTH,43.82,45.46
417645,SWTH,45.69,46.78
417645,SWTH,49,51.4
417645,SWTH,51.68,52.96
417645,SWTH,54.27,56.12
417645,SWTH,56.55,58.29
417645,SWTH,59.12,59.98
417647,SWTH,6.22,7.42
417647,SWTH,25.54,26.94
417647,SWTH,44.56,45.79
417647,SWTH,54.5,55.71
417652,SWTH,0.31,1.36
417652,SWTH,5.85,6.74
417652,SWTH,7.23,8.68
417652,SWTH,14.57,15.9
417652,SWTH,24.9,25.91
417652,SWTH,34.08,35.38
417652,SWTH,43.98,45.41
417652,SWTH,51.42,52.6
417652,SWTH,55.14,56.2
417658,SWTH,1.15,1.24
417658,SWTH,1.65,1.76
417658,SWTH,8.72,8.81
417658,SWTH,17.06,17.14
417658,SWTH,44.54,44.62
417658,SWTH,51.96,52.06
417659,SWTH,0.09,0.88
417659,SWTH,4.58,5.36
417659,SWTH,9.15,9.95
417659,SWTH,13.88,15.02
417659,SWTH,18.76,19.52
417659,SWTH,24.66,25.49
417659,SWTH,27.14,28.17
417659,SWTH,29.64,30.44
417659,SWTH,35.51,36.42
417659,SWTH,40.53,41.56
417659,SWTH,44.98,45.74
417659,SWTH,48.46,49.09
417659,SWTH,49.1,49.84
417663,SWTH,14.96,15.1
417663,SWTH,36.83,36.91
417663,SWTH,40.62,40.68
417665,SWTH,4.4,4.8
417666,SWTH,0.68,2.46
417666,SWTH,9.13,10.14
417666,SWTH,24.7,26.15
417666,SWTH,32.66,33.8
417666,SWTH,39.6,40.85
417668,SWTH,4.51,5.66
417668,SWTH,31.6,32.85
417668,SWTH,57.9,59.09
417672,SWTH,4.01,5.41
417672,SWTH,10.88,11.94
417672,SWTH,17.41,18.59
417672,SWTH,23.52,24.75
417672,SWTH,30.63,31.51
417672,SWTH,36.7,37.75
417672,SWTH,42.44,43.57
417672,SWTH,51.71,53.01
417672,SWTH,58.07,59.13
417673,SWTH,18.17,19.32
417673,SWTH,21.91,22.9
417673,SWTH,41.4,42.35
417673,SWTH,46.91,48.07
417673,SWTH,55.76,56.74
417674,SWTH,6.2,7.15
417674,SWTH,22.91,23.89
417674,SWTH,31.56,32.71
417674,SWTH,40.57,41.75
417674,SWTH,47.53,48.52
417674,SWTH,55.19,56.4
417675,SWTH,6.79,8.3
417675,SWTH,16.58,17.76
417675,SWTH,25.11,26.16
417675,SWTH,33.48,34.64
417680,SWTH,21.55,22.29
417680,SWTH,29.54,30.38
417683,SWTH,0.48,1.73
417683,SWTH,7.95,9.05
417683,SWTH,15.12,16.36
417683,SWTH,22.21,23.39
417683,SWTH,29.46,30.92
417683,SWTH,36.89,38.12
417683,SWTH,43.39,44.7
417683,SWTH,51.91,52.92
417687,SWTH,5.03,6.19
417687,SWTH,16.87,18.15
417687,SWTH,23.88,24.76
417687,SWTH,30.39,31.59
417687,SWTH,43.61,44.39
417687,SWTH,51.03,52.36
417691,SWTH,2.61,3.82
417691,SWTH,4.41,6.44
417691,SWTH,6.5,7.71
417691,SWTH,8.98,11.02
417691,SWTH,12.18,13.86
417691,SWTH,14.64,17
417691,SWTH,18.33,19.07
417691,SWTH,19.16,20.81
417691,SWTH,21.51,23.2
417691,SWTH,24.87,25.91
417691,SWTH,26.04,28.7
417691,SWTH,31.63,34.02
417691,SWTH,34.6,35.71
417691,SWTH,36.93,38.93
417691,SWTH,39.09,40.17
417691,SWTH,40.49,41.57
417691,SWTH,42.19,43.7
417691,SWTH,44.36,45.72
417691,SWTH,46.27,47.42
417691,SWTH,47.89,50.47
417691,SWTH,52.55,54.55
417691,SWTH,55.55,56.78
417691,SWTH,58.72,59.97
417692,SWTH,0.25,3.63
417692,SWTH,5.16,6.41
417692,SWTH,7.82,9.25
417692,SWTH,13.07,15.91
417692,SWTH,18.66,19.71
417692,SWTH,20.56,21.82
417692,SWTH,24.55,28.54
417692,SWTH,29.29,30.67
417692,SWTH,34.05,35.46
417692,SWTH,35.81,37.6
417692,SWTH,39.25,40.64
417692,SWTH,41.82,43.67
417692,SWTH,44.69,45.93
417692,SWTH,46.87,48.41
417692,SWTH,50.03,51.83
417692,SWTH,53.37,54.42
417692,SWTH,56.04,57.42
417692,SWTH,59.01,59.99
417693,SWTH,20.17,21.43
417693,SWTH,27.74,28.98
417693,SWTH,35.59,36.63
417693,SWTH,43.86,45.37
417693,SWTH,50.33,51.22
417693,SWTH,56.24,57.42
417698,SWTH,8.07,9.42
417698,SWTH,16.01,17.32
417698,SWTH,23.92,25.66
417698,SWTH,33.73,35.19
417698,SWTH,41.34,42.87
417698,SWTH,49.06,50.49
417701,SWTH,3.88,5.46
417701,SWTH,11.62,13.42
417701,SWTH,19.98,21.84
417701,SWTH,33.26,34.75
417701,SWTH,46.78,48.26
417701,SWTH,52.23,54.04
417702,SWTH,1.98,2.99
417702,SWTH,9.49,10.8
417702,SWTH,18.07,19.23
417702,SWTH,24.61,25.95
417702,SWTH,33.29,34.33
417702,SWTH,45.43,46.74
417703,SWTH,3.01,4.27
417703,SWTH,4.73,6.01
417703,SWTH,9.63,10.82
417703,SWTH,12.93,14.07
417703,SWTH,14.96,16.89
417703,SWTH,19.78,20.66
417703,SWTH,22.75,24.24
417703,SWTH,25.55,27.14
417703,SWTH,28.12,28.65
417703,SWTH,29.36,30.84
417703,SWTH,32.05,33.21
417703,SWTH,35.13,36.46
417703,SWTH,43.07,44.26
417703,SWTH,49.52,50.81
417703,SWTH,56.31,57.6
417704,SWTH,2.41,3.79
417704,SWTH,8.33,9.76
417704,SWTH,14.81,15.96
417704,SWTH,21.82,22.85
417704,SWTH,28.31,29.5
417704,SWTH,38.43,39.67
417704,SWTH,46.12,47.52
417704,SWTH,55.66,56.77
417711,SWTH,0.24,1.39
417711,SWTH,8.57,9.68
417711,SWTH,31.61,32.62
417711,SWTH,46.38,47.56
417711,SWTH,54.14,55.14
417716,SWTH,1.59,3.15
417716,SWTH,4.09,5.97
417716,SWTH,11.55,13.66
417716,SWTH,19.12,21.02
417716,SWTH,24.57,26.43
417716,SWTH,30.04,31.82
417716,SWTH,35.19,37.08
417716,SWTH,39.72,41.58
417716,SWTH,46.19,47.93
417716,SWTH,54,55.81
417717,SWTH,6.08,7.08
417717,SWTH,12.53,13.79
417717,SWTH,21.33,22.41
417717,SWTH,28.4,29.25
417717,SWTH,46.08,47.09
417721,SWTH,0.15,1.09
417721,SWTH,14.41,15.46
417721,SWTH,23.96,24.64
417721,SWTH,30.18,31.07
417721,SWTH,40.37,41.28
417721,SWTH,46.33,47.33
417721,SWTH,53.9,54.95
417724,SWTH,38.43,39.51
417724,SWTH,44.38,45.57
417726,SWTH,2.78,3.76
417726,SWTH,12.36,13.1
417726,SWTH,19.62,20.47
417726,SWTH,29.07,29.97
417726,SWTH,36.74,37.64
417726,SWTH,44.53,45.18
417731,SWTH,0.05,0.99
417731,SWTH,13.37,14.27
417731,SWTH,22.57,23.37
417731,SWTH,37.77,38.78
417738,SWTH,17.67,17.8
417738,SWTH,19.51,19.64
417738,SWTH,21.33,21.42
417738,SWTH,23.25,23.34
417738,SWTH,25.17,25.26
417738,SWTH,27.02,27.1
417738,SWTH,28.74,28.8
417738,SWTH,30.69,30.8
417738,SWTH,32.51,32.61
417738,SWTH,34.34,34.43
417738,SWTH,36.13,36.24
417738,SWTH,38.05,38.14
417738,SWTH,39.47,39.58
417738,SWTH,41.09,41.2
417738,SWTH,42.93,43.07
417738,SWTH,44.72,44.83
417738,SWTH,46.38,46.54
417738,SWTH,48.2,48.3
417738,SWTH,49.91,50.01
417738,SWTH,51.42,51.53
417738,SWTH,52.97,53.08
417738,SWTH,54.42,54.53
417738,SWTH,56.22,56.32
417738,SWTH,57.85,57.96
417738,SWTH,59.65,59.75
417743,SWTH,1.76,2.96
417743,SWTH,9.12,10.17
417743,SWTH,16.72,17.83
417743,SWTH,23.25,24.38
417743,SWTH,32.14,32.87
417743,SWTH,40.07,40.95
417743,SWTH,49.53,50.66
417743,SWTH,58.29,59.19
417744,SWTH,19.03,19.94
417745,SWTH,0.03,2.02
417745,SWTH,2.9,4.71
417745,SWTH,5.76,7.69
417745,SWTH,8.69,9.85
417745,SWTH,13.28,14.33
417745,SWTH,16.89,18.43
417745,SWTH,18.96,20.47
417745,SWTH,21.61,23
417745,SWTH,23.95,25.6
417745,SWTH,25.66,27.09
417745,SWTH,27.18,28.49
417745,SWTH,30.41,32.35
417745,SWTH,35.04,36.92
417745,SWTH,38.28,39.41
417745,SWTH,40.44,42.17
417745,SWTH,46.44,48.64
417745,SWTH,51.83,53.58
417745,SWTH,54.03,55.73
417745,SWTH,56.25,58.18
417746,SWTH,0.1,1.54
417746,SWTH,9.8,10.4
417746,SWTH,10.86,12.99
417746,SWTH,14.5,15.68
417746,SWTH,17.48,19.42
417746,SWTH,19.91,21.21
417746,SWTH,22.93,24.46
417746,SWTH,25.58,27.58
417746,SWTH,33.03,35.08
417746,SWTH,35.56,36.55
417746,SWTH,37.9,38.6
417746,SWTH,41.2,41.7
417746,SWTH,44.1,44.7
417746,SWTH,44.71,45.84
417746,SWTH,46.9,47.5
417746,SWTH,50,50.6
417746,SWTH,53,53.6
417746,SWTH,55.7,56.4
417746,SWTH,58.7,59.2
417747,SWTH,0.34,1.59
417747,SWTH,7.04,8.3
417747,SWTH,15.55,16.74
417747,SWTH,17.89,18.94
417747,SWTH,27.3,28.55
417747,SWTH,38.5,39.81
417747,SWTH,43.85,45.14
417748,SWTH,4.41,5.91
417748,SWTH,28.28,29.28
417748,SWTH,37.33,38.51
417748,SWTH,39.31,39.39
417748,SWTH,40.4,40.48
417748,SWTH,44.03,44.12
417748,SWTH,52.48,53.83
417750,SWTH,0.14,1.17
417750,SWTH,8.64,9.89
417750,SWTH,15.3,16.85
417750,SWTH,27.21,28.62
417750,SWTH,37.39,38.79
417750,SWTH,44.98,46.23
417750,SWTH,50.89,52.38
417750,SWTH,57.96,59.6
417752,SWTH,3.31,5.31
417752,SWTH,7.1,8.38
417752,SWTH,10.81,12.86
417752,SWTH,17.18,19.17
417752,SWTH,22.26,23.81
417752,SWTH,24.24,26.02
417752,SWTH,27.98,29.41
417752,SWTH,30.78,32.83
417752,SWTH,35.04,36.99
417752,SWTH,38.61,40.51
417752,SWTH,44.91,46.81
417752,SWTH,52.05,53.48
417752,SWTH,56.78,58.77
417753,SWTH,4.69,6.73
417753,SWTH,12.35,14.5
417753,SWTH,18.1,20.08
417753,SWTH,23.58,24.69
417753,SWTH,25.78,27.81
417753,SWTH,32.09,34.1
417753,SWTH,39.04,41.14
417753,SWTH,42.61,43.74
417753,SWTH,48.83,49.89
417753,SWTH,51.93,53.72
417753,SWTH,56.81,58.59
417776,SWTH,1.1,2.16
417776,SWTH,3.53,4.47
417776,SWTH,5.83,6.88
417776,SWTH,9.18,10.33
417776,SWTH,10.7,11.4
417776,SWTH,13,13.7
417776,SWTH,16.18,17.43
417776,SWTH,19.43,20.67
417776,SWTH,22.85,23.98
417776,SWTH,27.13,28.42
417776,SWTH,30.79,31.87
417776,SWTH,33.59,34.47
417776,SWTH,36.43,37.78
417776,SWTH,39.85,41.03
417776,SWTH,43.5,44.53
417776,SWTH,47.16,48.19
417776,SWTH,53.54,54.75
417783,SWTH,36.9,37.79
417789,SWTH,1.19,2.27
417789,SWTH,3.84,5.05
417789,SWTH,5.43,6.84
417789,SWTH,9.84,10.83
417789,SWTH,11.08,12.36
417789,SWTH,15.48,16.97
417789,SWTH,20.66,21.77
417789,SWTH,21.9,23.19
417789,SWTH,26.14,27.12
417789,SWTH,28.05,29.21
417789,SWTH,32.06,33.22
417789,SWTH,33.89,35.09
417789,SWTH,37.39,38.68
417789,SWTH,38.96,40.15
417789,SWTH,44.04,45.35
417789,SWTH,49.51,50.72
417789,SWTH,54.04,55.38
417789,SWTH,56.94,58.09
417795,SWTH,7.06,8.4
417795,SWTH,14.5,15.66
417795,SWTH,22.56,23.62
417795,SWTH,30.29,31.47
417795,SWTH,35.33,36.62
417795,SWTH,37.41,38.64
417795,SWTH,42.81,43.61
417795,SWTH,45.75,46.88
417795,SWTH,55,56.13
417801,SWTH,1.2,2.61
417801,SWTH,12.38,13.91
417801,SWTH,20.4,21.61
417801,SWTH,29.13,30.53
417801,SWTH,39.14,40.64
417801,SWTH,53.04,54.5
417803,SWTH,11.74,13.6
417803,SWTH,21.1,23.14
417803,SWTH,43,44.79
417815,SWTH,3.79,5.03
417815,SWTH,10.36,11.42
417815,SWTH,17.45,18.4
417815,SWTH,25.09,26.15
417815,SWTH,33.49,34.69
417815,SWTH,40.85,41.81
417815,SWTH,53.5,54.45
417816,SWTH,3.78,4.69
417816,SWTH,8.03,8.92
417816,SWTH,22.44,23.44
417816,SWTH,34.39,35.17
417816,SWTH,40.38,41.49
417816,SWTH,42.95,43.86
417816,SWTH,50.11,51.11
417818,SWTH,1.45,2.55
417818,SWTH,8.2,9.3
417820,SWTH,2.75,4.18
417820,SWTH,17.81,19.19
417820,SWTH,24.39,25.47
417820,SWTH,30.51,31.66
417820,SWTH,53.14,54.48
417823,SWTH,1.19,2.84
417823,SWTH,8.75,10.06
417823,SWTH,17.58,18.98
417823,SWTH,27.04,28.5
417823,SWTH,33.81,35.11
417823,SWTH,39.26,40.37
417823,SWTH,46.24,47.32
417823,SWTH,57.79,59.17
417824,SWTH,6.49,7.98
417824,SWTH,11.65,13
417824,SWTH,27.6,28.9
417824,SWTH,33.19,34.68
417824,SWTH,45.94,47.27
417824,SWTH,48.61,49.95
417824,SWTH,54.19,55.43
417825,SWTH,2.86,4.02
417825,SWTH,4.16,5.25
417825,SWTH,8.9,10.2
417830,SWTH,4.83,5.74
417830,SWTH,10.51,11.54
417830,SWTH,14.9,16.35
417830,SWTH,21.65,22.53
417830,SWTH,30.38,31.28
417830,SWTH,36.39,37.29
417830,SWTH,43.48,44.33
417830,SWTH,49.25,50.15
417830,SWTH,56.44,57.27
417831,SWTH,31.1,32
417833,SWTH,23.85,23.99
417833,SWTH,25.9,26.01
417833,SWTH,26.83,26.93
417833,SWTH,27.61,27.72
417833,SWTH,28.49,29.62
417833,SWTH,31.25,31.46
417833,SWTH,32.24,32.38
417833,SWTH,33.33,33.47
417833,SWTH,34.89,35.04
417833,SWTH,35.73,36.92
417833,SWTH,39.84,40.03
417833,SWTH,40.5,41.69
417833,SWTH,44.4,44.53
417833,SWTH,44.9,46.28
417833,SWTH,51.03,51.18
417833,SWTH,51.51,53.07
417833,SWTH,56.04,56.24
417833,SWTH,56.73,57.99
417836,SWTH,0.14,1.79
417836,SWTH,4.91,6.09
417836,SWTH,6.15,8.05
417836,SWTH,11.78,13.01
417836,SWTH,17.63,19.52
417836,SWTH,20.68,21.72
417836,SWTH,25.18,26.92
417836,SWTH,31.6,33.43
417836,SWTH,39.48,40.83
417836,SWTH,44.88,46.01
417836,SWTH,47.53,48.87
417836,SWTH,51.49,52.72
417836,SWTH,53.81,55.4
417836,SWTH,58.31,59.64
417838,SWTH,3.18,4.41
417838,SWTH,11.68,12.97
417838,SWTH,19.26,20.52
417838,SWTH,25.84,26.92
417838,SWTH,31.5,32.9
417838,SWTH,39.4,40.68
417838,SWTH,48.46,49.79
417838,SWTH,56.4,57.49
417839,SWTH,5.04,6.39
417839,SWTH,11.83,13.32
417847,SWTH,6.55,7.95
417847,SWTH,13.03,14.22
417847,SWTH,26.76,27.86
417847,SWTH,33.58,34.61
417847,SWTH,40.58,41.52
417847,SWTH,47.78,48.88
417847,SWTH,54.4,55.44
417848,SWTH,0.23,1.62
