recording,species,start_time,end_time
722839,WTSP,28.86,32.76
722839,WTSP,30.91,34.65
722839,WTSP,35.03,38.52
722839,WTSP,38.78,41.83
722839,WTSP,41.4,44.69
722839,WTSP,42.99,46.8
722839,WTSP,43.23,47.18
722839,WTSP,47.4,50.25
722839,WTSP,50.43,54.01
722839,WTSP,54.43,57.41
722839,WTSP,56,59.08
722839,WTSP,56.86,59.49
722840,WTSP,0.05,2.66
722840,WTSP,3.03,6.01
722840,WTSP,6.75,9.01
722840,WTSP,10.44,13.05
722840,WTSP,15.21,18.62
722840,WTSP,18.96,21.62
722840,WTSP,22.79,24.73
722840,WTSP,26.03,28.81
722840,WTSP,29.23,31.56
722840,WTSP,32.1,35.01
722840,WTSP,41.59,46.6
722840,WTSP,41.98,45.77
722840,WTSP,50.51,53.62
722840,WTSP,57.44,60
722841,WTSP,3.13,6.02
722841,WTSP,15.35,18.48
722841,WTSP,19.5,21
722841,WTSP,34.96,38
722841,WTSP,41.98,44.62
722842,WTSP,0.76,3.55
722842,WTSP,6.21,8.92
722842,WTSP,8.89,10.69
722842,WTSP,13.69,16.24
722842,WTSP,20.89,23.62
722842,WTSP,25.84,28.72
722842,WTSP,26.88,29.87
722842,WTSP,34.93,37.01
722842,WTSP,37.11,39.37
722842,WTSP,39.79,42.5
722842,WTSP,45.84,49.89
722842,WTSP,46.31,50.26
722842,WTSP,53.13,56.04
722842,WTSP,53.18,56.36
722843,WTSP,0.84,3.45
722843,WTSP,2.95,6.26
722843,WTSP,3.4,6.38
722843,WTSP,10.85,13.99
722843,WTSP,12.61,15.49
722843,WTSP,18.13,21.53
722843,WTSP,19.53,22.21
722843,WTSP,24.98,28.29
722843,WTSP,30.01,33.02
722843,WTSP,30.81,34.25
722843,WTSP,38.56,41.7
722843,WTSP,44.48,47.81
722843,WTSP,49.98,53.27
722843,WTSP,51.04,53.95
722843,WTSP,54.23,57.28
722844,WTSP,8.06,11.79
722844,WTSP,12.24,15.45
722844,WTSP,20.58,23.33
722844,WTSP,23.94,27.94
722844,WTSP,29.51,33.01
722844,WTSP,37.46,40.42
722844,WTSP,37.64,40.45
722844,WTSP,49.48,52.63
722844,WTSP,54.13,56.23
722845,WTSP,5.85,8.24
722845,WTSP,39.76,42.75
722845,WTSP,48.09,50.25
722845,WTSP,55.85,58.14
722845,WTSP,58.4,59.48
722847,WTSP,1.9,5.24
722847,WTSP,6.43,10.11
722847,WTSP,12.05,14.74
722847,WTSP,22.98,26.06
722847,WTSP,27.86,29.81
722847,WTSP,29.36,32.67
722847,WTSP,36.16,39.64
722847,WTSP,43.65,46.56
722847,WTSP,53.19,56.13
722848,WTSP,1.58,4.27
722848,WTSP,14.21,16.92
722848,WTSP,19.94,22.89
722848,WTSP,39.6,41.58
722848,WTSP,41.06,43.42
722848,WTSP,46.01,48.87
722848,WTSP,55.39,58.78
722849,WTSP,7.36,11.76
722849,WTSP,34.39,37.93
722849,WTSP,54.39,57.67
722850,WTSP,0.14,3.44
722850,WTSP,3.56,6.29
722850,WTSP,8.4,12.3
722850,WTSP,12.34,15.25
722850,WTSP,16,19.15
722850,WTSP,20.55,23.98
722850,WTSP,26.61,30.41
722850,WTSP,30.49,33.28
722850,WTSP,37.5,40.24
722850,WTSP,45.68,47.96
722850,WTSP,52.65,56.09
722851,WTSP,0.7,2.58
722851,WTSP,4.41,7.45
722851,WTSP,14.93,18.21
722851,WTSP,32.99,35.7
722851,WTSP,52.91,55.89
722852,WTSP,4.71,8.74
722852,WTSP,11.53,15.06
722852,WTSP,27.2,30.71
722852,WTSP,30.61,33.8
722852,WTSP,38.6,42.21
722852,WTSP,43.66,46.87
722852,WTSP,50.83,54.59
722853,WTSP,10.65,14.14
722853,WTSP,25.2,28.54
722853,WTSP,28.74,32.69
722853,WTSP,44.23,47.34
722853,WTSP,51.61,54.86
722855,WTSP,3.63,5.93
722855,WTSP,13.25,15.39
722855,WTSP,25.34,27.75
722855,WTSP,48.36,51.45
722856,WTSP,8.15,12.03
722856,WTSP,27.15,29.48
722856,WTSP,49.69,53.67
722856,WTSP,55.85,58.7
722857,WTSP,12.59,16.44
722857,WTSP,17.36,19.96
722857,WTSP,26.91,29.49
722857,WTSP,30.18,33.12
722857,WTSP,46.24,49.68
722858,WTSP,3.34,6.15
722858,WTSP,6.46,9.34
722858,WTSP,13.96,16.42
722858,WTSP,23.19,25.04
722858,WTSP,25.05,27.65
722858,WTSP,31.36,34.36
722858,WTSP,52.4,55.43
722860,WTSP,17.49,20.75
722860,WTSP,29.39,32.02
722860,WTSP,48.68,52.22
722860,WTSP,55.34,58.48
722861,WTSP,7.81,13.41
722862,WTSP,54.54,56.79
722863,WTSP,7.49,11.14
722863,WTSP,19.59,23.1
722863,WTSP,33.44,36.9
722865,WTSP,37.31,40.2
722865,WTSP,56.83,59.38
722866,WTSP,10.44,13.48
722866,WTSP,20.29,23.7
722866,WTSP,24.59,27.67
722866,WTSP,33.7,37.49
722866,WTSP,39.86,42.86
722866,WTSP,44.48,47.41
722866,WTSP,53.99,56.52
722869,WTSP,52.85,55.35
722871,WTSP,46.26,49.35
722872,WTSP,1.46,4.66
722872,WTSP,23.95,26.86
722873,WTSP,6.33,9.49
722873,WTSP,32.33,34.78
722875,WTSP,10.59,13.24
722875,WTSP,18.61,20.96
722875,WTSP,27.73,30.21
722875,WTSP,31.5,34
722875,WTSP,50.93,53.51
722875,WTSP,57.84,59.93
722877,WTSP,10.58,13.04
722877,WTSP,34.01,38.22
722877,WTSP,36.28,40.66
722877,WTSP,50.18,53.34
722878,WTSP,3.81,6.56
722878,WTSP,9.33,12.77
722878,WTSP,27.49,30.88
722878,WTSP,33.89,37.1
722878,WTSP,44.9,47.79
722878,WTSP,50.38,53.48
722878,WTSP,56.08,59.82
722879,WTSP,4.7,7.48
722879,WTSP,12.96,16.04
722879,WTSP,21,24.5
722879,WTSP,37.56,41.19
722879,WTSP,53.39,57.05
722880,WTSP,49.43,54.43
722881,WTSP,49.51,52.84
722882,WTSP,7.46,10.49
722882,WTSP,26.26,29.45
722882,WTSP,51.09,54.99
722883,WTSP,1.85,5.26
722883,WTSP,13.2,16.6
722883,WTSP,18.14,20.62
722883,WTSP,29,31.45
722883,WTSP,45.16,47.95
722883,WTSP,53.98,55.88
722884,WTSP,1.55,4.93
722884,WTSP,7.81,10.55
722884,WTSP,10.74,14.09
722884,WTSP,20.2,22.89
722884,WTSP,21.9,25
722884,WTSP,26.94,30.22
722884,WTSP,32.89,36.99
722884,WTSP,48.64,51.99
722884,WTSP,53.03,56.18
722885,WTSP,45.78,48.32
722885,WTSP,54.38,59.21
722886,WTSP,1.3,5.44
722886,WTSP,11.44,14.32
722886,WTSP,11.79,15.4
722886,WTSP,33.89,36.03
722888,WTSP,0.58,3.93
722888,WTSP,5.11,8.49
722888,WTSP,16.18,19.22
722888,WTSP,27.8,31.41
722888,WTSP,38.58,40.97
722888,WTSP,51.18,54.74
722889,WTSP,0.86,3.82
722889,WTSP,14.71,17.74
722889,WTSP,19.64,23.78
722889,WTSP,49.39,53.1
722889,WTSP,56.66,59.51
722890,WTSP,0.05,3.2
722890,WTSP,14.24,17.15
722890,WTSP,20.31,23.75
722890,WTSP,23.85,26.7
722890,WTSP,27.78,30.97
722890,WTSP,32.11,35.14
722890,WTSP,39.24,42.37
722890,WTSP,43.84,47.35
722890,WTSP,51.2,54.48
722890,WTSP,51.5,55.14
722890,WTSP,57.59,59.9
722891,WTSP,10.03,12.61
722891,WTSP,38.28,40.68
722892,WTSP,5.38,9.21
722892,WTSP,12.9,18.36
722892,WTSP,19.71,23.5
722892,WTSP,26.21,29.65
722892,WTSP,52.33,58.02
722893,WTSP,4.04,7.04
722893,WTSP,6.44,9.2
722893,WTSP,9.51,11.92
722893,WTSP,12.35,15.55
722893,WTSP,15.99,18.85
722893,WTSP,26.15,29.01
722893,WTSP,28.86,31.87
722893,WTSP,29.64,32.79
722893,WTSP,34.44,36.95
722893,WTSP,39.49,42.65
722893,WTSP,46.46,49.79
722893,WTSP,51.76,54.46
722893,WTSP,54.54,57.19
722893,WTSP,55.15,57.35
722894,WTSP,3.8,8.21
722894,WTSP,10.23,14.29
722894,WTSP,12.68,16.84
722894,WTSP,19.5,22.76
722894,WTSP,21.81,25.05
722894,WTSP,29.84,34.13
722894,WTSP,37.98,41.69
722894,WTSP,44.7,48.63
722894,WTSP,52.96,56.99
722895,WTSP,24.54,27.78
722895,WTSP,38.58,41.54
723257,WTSP,5.53,11.32
723257,WTSP,22.45,26.99
723262,WTSP,3.5,6.16
723262,WTSP,5.94,9.65
723262,WTSP,9.89,12.4
723262,WTSP,13.64,16.8
723262,WTSP,18.25,20.73
723262,WTSP,20.69,23.74
723262,WTSP,25.1,27.6
723262,WTSP,29.45,32.66
723262,WTSP,33.98,36.52
723262,WTSP,37.16,39.65
723262,WTSP,40.23,42.78
723262,WTSP,42.5,45.99
723262,WTSP,42.91,45.66
723262,WTSP,48.63,51.49
723262,WTSP,52.79,55.57
723262,WTSP,56.41,59.12
723263,WTSP,1.49,4.75
723263,WTSP,3.44,6.78
723263,WTSP,5.96,8.44
723263,WTSP,8.68,12.07
723263,WTSP,12.21,14.82
723263,WTSP,15.1,18.23
723263,WTSP,16.71,19.87
723263,WTSP,20.66,23.65
723263,WTSP,22.85,25.81
723263,WTSP,26.73,29.67
723263,WTSP,30.1,32.36
723263,WTSP,30.11,32.65
723263,WTSP,35.51,38.17
723263,WTSP,36.19,39.55
723263,WTSP,41.09,43.45
723263,WTSP,43.98,47.33
723263,WTSP,48.39,51.27
723263,WTSP,50.96,53.46
723263,WTSP,52.38,55.02
723263,WTSP,55.03,57.98
723263,WTSP,58.14,59.89
723264,WTSP,1.39,4.33
723264,WTSP,2.63,5.41
723264,WTSP,9.24,12.18
723264,WTSP,13.29,15.44
723264,WTSP,17.23,19.53
723264,WTSP,20.65,23.73
723264,WTSP,23.71,26.1
723264,WTSP,27.74,30.95
723264,WTSP,28.1,30.76
723264,WTSP,33.36,35.92
723264,WTSP,39.61,42.5
723264,WTSP,42.49,45.93
723264,WTSP,49.7,53.14
723264,WTSP,54.93,57.94
723264,WTSP,57.03,59.96
723265,WTSP,0.55,3.7
723265,WTSP,0.93,4.16
723265,WTSP,11.65,14.46
723265,WTSP,20.2,24.5
723265,WTSP,29.78,32.78
723265,WTSP,31.93,35.72
723265,WTSP,39.61,42.59
723265,WTSP,42.15,45.23
723265,WTSP,49.65,52.79
723265,WTSP,55.89,58.6
723266,WTSP,7.13,10.18
723266,WTSP,10.78,13.84
723266,WTSP,17.5,21
723266,WTSP,21.3,24.11
723266,WTSP,30.98,34.04
723266,WTSP,35.24,38.8
723266,WTSP,48.44,51.64
723266,WTSP,54.55,57.73
723267,WTSP,4.38,6.88
723267,WTSP,12.6,16.15
723267,WTSP,16.01,19.14
723267,WTSP,29.09,31.92
723267,WTSP,43.5,46.68
723267,WTSP,56.94,59.74
723268,WTSP,2.94,6.99
723268,WTSP,22.29,25.77
723268,WTSP,37.71,40.69
723268,WTSP,51.35,54.24
723268,WTSP,57.39,59.87
723269,WTSP,0.11,3.09
723269,WTSP,8.3,11.14
723269,WTSP,15,21
723269,WTSP,21.68,24.24
723269,WTSP,36.46,38.95
723270,WTSP,21.74,25.17
723270,WTSP,26.01,29.14
723270,WTSP,38.53,41.88
723270,WTSP,55.86,58.97
723271,WTSP,4.05,6.95
723271,WTSP,25.74,29.75
723271,WTSP,40.05,43.56
723271,WTSP,54.96,58.54
723272,WTSP,2.69,6.33
723272,WTSP,10.9,13.41
723272,WTSP,14,17
723272,WTSP,27.94,30.39
723272,WTSP,28.34,31.43
723272,WTSP,33.78,36.88
723272,WTSP,41.63,44.96
723272,WTSP,47.78,50.59
723272,WTSP,57.55,60
723273,WTSP,0.4,3.21
723273,WTSP,15.34,18.35
723273,WTSP,28.15,31.06
723273,WTSP,36.56,39.55
723273,WTSP,40.73,43.73
723273,WTSP,53.86,56.66
723273,WTSP,57.34,60
723274,WTSP,9.19,12.02
723274,WTSP,40.15,42.9
723274,WTSP,50.96,53.8
723275,WTSP,0.28,2.91
723275,WTSP,4.85,7.95
723275,WTSP,10.41,13.36
723275,WTSP,19.84,22.9
723275,WTSP,22.19,24.95
723275,WTSP,34.75,37.64
723275,WTSP,35.6,38.59
723275,WTSP,45.79,48.7
723275,WTSP,49.96,53.06
723276,WTSP,6.01,9.15
723276,WTSP,26.24,29.22
723276,WTSP,30.44,33.63
723276,WTSP,37.49,40.45
723276,WTSP,47.05,49.99
723276,WTSP,57.2,60
723277,WTSP,1.15,4.54
723277,WTSP,14.69,17.8
723277,WTSP,22.45,25.25
723277,WTSP,29.54,32.34
723277,WTSP,45.7,48.48
723277,WTSP,50.85,53.46
723279,WTSP,9.35,12.26
723279,WTSP,13.79,16.83
723279,WTSP,22.59,26.13
723279,WTSP,33.4,37.05
723279,WTSP,41.5,44.21
723279,WTSP,46.7,49.4
723279,WTSP,57,60
723281,WTSP,12.3,14.58
723281,WTSP,16.68,19.97
723281,WTSP,25.05,28.31
723281,WTSP,32.95,35.8
723281,WTSP,38.28,40.81
723281,WTSP,44.8,48.33
723281,WTSP,51.1,53.71
723282,WTSP,23.69,27.32
723282,WTSP,52.86,56.07
723285,WTSP,2.04,5.32
723285,WTSP,13.29,17.2
723285,WTSP,21.99,25.13
723285,WTSP,29.53,33.56
723285,WTSP,40.28,43.18
723285,WTSP,49.96,53
723286,WTSP,36,39.24
723286,WTSP,51.29,54.45
723287,WTSP,0.73,4.58
723287,WTSP,4.7,7.76
723287,WTSP,12.55,15.31
723287,WTSP,15.8,18.96
723287,WTSP,21.48,24.91
723287,WTSP,29.54,32.48
723287,WTSP,37.14,39.74
723287,WTSP,46.98,49.61
723287,WTSP,56.03,58.56
723292,WTSP,6.38,9.56
723292,WTSP,24.6,27.65
723292,WTSP,44.29,47.14
723293,WTSP,5.13,8.19
723295,WTSP,16.84,20
723295,WTSP,28.06,30.74
723297,WTSP,23.76,26.94
723297,WTSP,29.15,32.94
723302,WTSP,20.81,23.44
723303,WTSP,4.15,7.5
723303,WTSP,7.63,10.37
723303,WTSP,25.43,28.21
723303,WTSP,45.89,48.53
723306,WTSP,26.18,29.14
723308,WTSP,5.3,7.63
723311,WTSP,49.5,54.01
723312,WTSP,0.03,2.84
723312,WTSP,7.44,10.44
723312,WTSP,17.73,20.61
723312,WTSP,26.8,30.16
723312,WTSP,32.88,36.17
723312,WTSP,36.8,41.3
723312,WTSP,45.54,49.04
723315,WTSP,3.39,7.23
723315,WTSP,19.81,23.22
723315,WTSP,38.18,41.12
723315,WTSP,42.76,45.55
723315,WTSP,50.5,54.28
723315,WTSP,54.91,58.49
723316,WTSP,2.24,5.34
723316,WTSP,6.3,9.86
723316,WTSP,15.58,18.82
723316,WTSP,19.6,23.09
723316,WTSP,22.55,25.03
723316,WTSP,38.45,41.69
723316,WTSP,53.9,56.58
723316,WTSP,56.73,59.64
723317,WTSP,8.21,11.44
723317,WTSP,8.51,12.1
723317,WTSP,15.89,19
723317,WTSP,19.51,21.91
723317,WTSP,22.99,26.42
723317,WTSP,28.21,31.61
723317,WTSP,32.04,35.03
723317,WTSP,41.94,45.12
723317,WTSP,49.33,53.01
723317,WTSP,53.36,55.85
723317,WTSP,57.35,59.94
723318,WTSP,4.8,8
723318,WTSP,8.06,10.36
723318,WTSP,8.51,11.56
723318,WTSP,15.61,18.51
723318,WTSP,24.68,27.26
723318,WTSP,30.56,33.41
723318,WTSP,32.01,34.64
723318,WTSP,39.3,41.7
723318,WTSP,46.9,49.24
723318,WTSP,49.85,52.96
723318,WTSP,54.09,57.23
723319,WTSP,8.81,11.7
723319,WTSP,14.69,18.3
723319,WTSP,26.5,29.56
723319,WTSP,33.01,35.47
723319,WTSP,44.43,46.98
723319,WTSP,47.34,50.27
723319,WTSP,57.16,59.85
724392,WTSP,8,20
724392,WTSP,55.09,58.89
724395,WTSP,27.94,31.17
724398,WTSP,0.6,4.13
724398,WTSP,17.43,20.46
724398,WTSP,33.35,36.06
724398,WTSP,36.81,39.7
724398,WTSP,51.78,54.68
724398,WTSP,57.19,59.87
724399,WTSP,0,1.5
724399,WTSP,20.94,23.77
724399,WTSP,43.4,46.05
724400,WTSP,5.4,8.16
724400,WTSP,8.55,12.51
724400,WTSP,15.06,18.36
724400,WTSP,25.99,29.69
724400,WTSP,26.71,29.59
724400,WTSP,41.74,43.48
724400,WTSP,44.5,48.15
724400,WTSP,50.39,52.87
724401,WTSP,28.3,30.88
724401,WTSP,50.59,53.83
724402,WTSP,3.69,7.72
724402,WTSP,7.83,11.51
724402,WTSP,14.1,18.28
724402,WTSP,22.28,26.78
724402,WTSP,55.8,59.94
724403,WTSP,0.16,4.16
724403,WTSP,6.59,11.44
724405,WTSP,11.53,16.89
724416,WTSP,27.08,30.96
724416,WTSP,37.89,41.42
724416,WTSP,43.7,47.03
724416,WTSP,58.13,59.99
724417,WTSP,35.76,39.14
724418,WTSP,0.08,2.96
724418,WTSP,3.14,5.83
724418,WTSP,6.49,10.22
724418,WTSP,7.04,10.35
724418,WTSP,12.71,15.89
724418,WTSP,16.13,19.34
724418,WTSP,22.09,25.13
724418,WTSP,23.51,26.56
724418,WTSP,28.48,31.52
724418,WTSP,32.71,36.34
724418,WTSP,35.46,38.86
724418,WTSP,41.8,45.73
724418,WTSP,42.18,46.08
724418,WTSP,48.65,51.96
724418,WTSP,50.99,54.43
724418,WTSP,53.55,56.25
724418,WTSP,57,60
724419,WTSP,0.4,3.5
724419,WTSP,5.03,8.88
724419,WTSP,12.6,15.5
724419,WTSP,18.9,22.29
724419,WTSP,25.39,29.22
724419,WTSP,32.28,36.06
724419,WTSP,39.19,42.34
724419,WTSP,44.96,47.87
724419,WTSP,52.2,55.54
724419,WTSP,57.74,60
724420,WTSP,3.2,6.9
724420,WTSP,7.23,10.77
724420,WTSP,11.21,14.4
724420,WTSP,16.65,20.09
724420,WTSP,20.13,23.58
724420,WTSP,28.63,31.51
724420,WTSP,31.59,34.73
724420,WTSP,36.48,39.68
724420,WTSP,42.89,45.38
724420,WTSP,44.45,48.41
724420,WTSP,52.01,54.66
724420,WTSP,55.15,58.45
724421,WTSP,6.01,9.26
724421,WTSP,13.35,16.39
724421,WTSP,19.7,22.91
724421,WTSP,24.23,27.06
724421,WTSP,31.85,35
724421,WTSP,40.86,44.1
724421,WTSP,46.11,49.44
724421,WTSP,56.28,59.44
724422,WTSP,7.33,10.49
724422,WTSP,22.1,25.13
724422,WTSP,44.99,48.02
724423,WTSP,0.26,3.24
724423,WTSP,8.59,11.32
724423,WTSP,18.28,21.06
724423,WTSP,57.08,59.48
724424,WTSP,1.03,4.33
724424,WTSP,57.16,59.89
724425,WTSP,0.29,3.48
724425,WTSP,14.75,19.4
724425,WTSP,28.04,31.4
724425,WTSP,31.63,35.21
724425,WTSP,44.93,47.93
724425,WTSP,49.18,52.71
724425,WTSP,52.94,56.55
724425,WTSP,57.85,59.99
724426,WTSP,6.11,9.84
724426,WTSP,18,21.25
724426,WTSP,34.51,37.89
724426,WTSP,38.31,41.91
724426,WTSP,49.43,53.01
724426,WTSP,55.31,59.01
724427,WTSP,0.45,3.4
724427,WTSP,12.9,16.54
724427,WTSP,22.63,24.83
724427,WTSP,26.4,29.99
724427,WTSP,44.4,49.24
724427,WTSP,57.31,59.91
724428,WTSP,6.96,10.85
724428,WTSP,11.69,15.39
724428,WTSP,27.01,30.62
724428,WTSP,31.04,34.17
724428,WTSP,42.05,45.76
724428,WTSP,53.55,56.69
724429,WTSP,0.25,2.75
724429,WTSP,14.73,17.32
724429,WTSP,54.76,58.01
724430,WTSP,2.11,6.07
724430,WTSP,21.54,25.2
724430,WTSP,39.88,43.63
724431,WTSP,7.44,11.33
724431,WTSP,20.06,24.12
724431,WTSP,24.63,28.34
724431,WTSP,33.28,36.56
724431,WTSP,42.74,46.69
724431,WTSP,47.03,51.13
724432,WTSP,2.53,6.22
724432,WTSP,7.3,11.5
724432,WTSP,12.35,16.16
724432,WTSP,21.71,25.8
724432,WTSP,24.71,28.7
724432,WTSP,41.18,45.13
724432,WTSP,41.6,45.58
724432,WTSP,55.24,58.8
724433,WTSP,24.94,27.52
724433,WTSP,51.34,54.59
724434,WTSP,1.79,6.2
724434,WTSP,44.21,47.87
724435,WTSP,3.46,7.36
724435,WTSP,32.18,35.74
724435,WTSP,52.98,57.03
724436,WTSP,3.41,7.02
724436,WTSP,6.89,10.84
724436,WTSP,17.61,21.55
724436,WTSP,18.46,21.05
724436,WTSP,26.8,29.93
724436,WTSP,35.08,37.73
724436,WTSP,43.9,46.8
724436,WTSP,46.01,49.61
724436,WTSP,55.14,58
724436,WTSP,57.38,59.92
724437,WTSP,0.46,3.36
724437,WTSP,2.4,5
724437,WTSP,3.83,6.98
724437,WTSP,7.11,10.47
724437,WTSP,12.04,14.92
724437,WTSP,16.16,18.86
724437,WTSP,21.21,24.34
724437,WTSP,21.55,24.9
724437,WTSP,26.1,29.16
724437,WTSP,30.74,33.63
724437,WTSP,32.49,35.55
724437,WTSP,37.13,40.73
724437,WTSP,38.59,41.67
724437,WTSP,43,46.46
724437,WTSP,47.03,49.53
724437,WTSP,48.21,51.2
724437,WTSP,55.09,58.42
724438,WTSP,8.46,11.21
724438,WTSP,26.24,29.58
724438,WTSP,38.5,41.88
724438,WTSP,50.14,52.68
724438,WTSP,56.51,59.14
724440,WTSP,26.15,29.23
724440,WTSP,30.04,34.24
724441,WTSP,4.69,7.97
724441,WTSP,9.95,13.5
724441,WTSP,13.4,16.61
724441,WTSP,25.11,28.67
724441,WTSP,37.15,40.96
724441,WTSP,48.88,52.39
724441,WTSP,54.2,57.35
724447,WTSP,52.59,55.82
724448,WTSP,2.45,6.09
724448,WTSP,9.39,12.78
724449,WTSP,0,2.44
724449,WTSP,35.06,38.79
724449,WTSP,50.61,54.2
724450,WTSP,3.28,6.64
724450,WTSP,9.39,12.47
724450,WTSP,29.1,32.51
724450,WTSP,51.3,54.38
724452,WTSP,14.6,17.64
724452,WTSP,34.73,37.79
724453,WTSP,2.08,5.58
